unit_id,plate_no,vehicle_group,capacity_ton,year,pool,fuel_km_per_liter,status
VH01950,B2950AX,Wingbox,8.0,2022,Malang,5.0,Ready
VH01951,B2951BX,Wingbox,8.0,2023,Cikarang,4.8,Ready
VH01952,B2952CX,Wingbox,8.0,2024,Semarang,4.6,Ready
VH01953,B2953DX,Wingbox,8.0,2018,Malang,4.4,Ready
VH01954,B2954EX,Wingbox,8.0,2019,Cikarang,4.2,Ready
VH01955,B2955FX,Wingbox,8.0,2020,Semarang,5.0,Ready
VH01956,B2956GX,Wingbox,8.0,2021,Malang,4.8,Ready
VH01957,B2957HX,Wingbox,8.0,2022,Cikarang,4.6,Ready
VH01958,B2958IX,Wingbox,8.0,2023,Semarang,4.4,Ready
VH01959,B2959JX,Wingbox,8.0,2024,Malang,4.2,Ready
VH01960,B2960KX,Wingbox,8.0,2018,Cikarang,5.0,Ready
VH01961,B2961LX,Wingbox,8.0,2019,Semarang,4.8,Ready
VH01962,B2962MX,Wingbox,8.0,2020,Malang,4.6,Ready
VH01963,B2963NX,Wingbox,8.0,2021,Cikarang,4.4,Ready
VH01964,B2964OX,Wingbox,8.0,2022,Semarang,4.2,Ready
VH01965,B2965PX,Wingbox,8.0,2023,Malang,5.0,Ready
VH01966,B2966QX,Wingbox,8.0,2024,Cikarang,4.8,Ready
VH01967,B2967RX,Wingbox,8.0,2018,Semarang,4.6,Ready
VH01968,B2968SX,Wingbox,8.0,2019,Malang,4.4,Ready
VH01969,B2969TX,Wingbox,8.0,2020,Cikarang,4.2,Ready
VH01970,B2970UX,Wingbox,8.0,2021,Semarang,5.0,Ready
VH01971,B2971VX,Wingbox,8.0,2022,Malang,4.8,Ready
VH01972,B2972WX,Wingbox,8.0,2023,Cikarang,4.6,Ready
VH01973,B2973XX,Wingbox,8.0,2024,Semarang,4.4,Ready
VH01974,B2974YX,Wingbox,8.0,2018,Malang,4.2,Ready
VH01975,B2975ZX,Wingbox,8.0,2019,Cikarang,5.0,Ready
VH01976,B2976AY,Wingbox,8.0,2020,Semarang,4.8,Ready
VH01977,B2977BY,Wingbox,8.0,2021,Malang,4.6,Ready
VH01978,B2978CY,Wingbox,8.0,2022,Cikarang,4.4,In Use
VH01979,B2979DY,Wingbox,8.0,2023,Semarang,4.2,In Use
VH01980,B2980EY,Wingbox,8.0,2024,Malang,5.0,In Use
VH01981,B2981FY,Wingbox,8.0,2018,Cikarang,4.8,In Use
VH01982,B2982GY,Wingbox,8.0,2019,Semarang,4.6,In Use
VH01983,B2983HY,Wingbox,8.0,2020,Malang,4.4,In Use
VH01984,B2984IY,Wingbox,8.0,2021,Cikarang,4.2,In Use
VH01985,B2985JY,Wingbox,8.0,2022,Semarang,5.0,In Use
VH01986,B2986KY,Wingbox,8.0,2023,Malang,4.8,In Use
VH01987,B2987LY,Wingbox,8.0,2024,Cikarang,4.6,In Use
VH01988,B2988MY,Wingbox,8.0,2018,Semarang,4.4,In Use
VH01989,B2989NY,Wingbox,8.0,2019,Malang,4.2,In Use
VH01990,B2990OY,Wingbox,8.0,2020,Cikarang,5.0,In Use
VH01991,B2991PY,Wingbox,8.0,2021,Semarang,4.8,In Use
VH01992,B2992QY,Wingbox,8.0,2022,Malang,4.6,Maintenance
VH01993,B2993RY,Wingbox,8.0,2023,Cikarang,4.4,Maintenance
VH01994,B2994SY,Wingbox,8.0,2024,Semarang,4.2,Maintenance
VH01995,B2995TY,Wingbox,8.0,2018,Malang,5.0,Maintenance
VH01996,B2996UY,Wingbox,8.0,2019,Cikarang,4.8,Maintenance
VH01997,B2997VY,Wingbox,8.0,2020,Semarang,4.6,Maintenance
VH01998,B2998WY,Wingbox,8.0,2021,Malang,4.4,Inactive
VH01999,B2999XY,Wingbox,8.0,2022,Cikarang,4.2,Inactive
VH02000,B3000YY,Wingbox,8.0,2023,Semarang,5.0,Ready
VH02001,B3001ZY,Trailer,20.0,2024,Semarang,2.8,Ready
VH02002,B3002AZ,Trailer,20.0,2018,Malang,2.6,Ready
VH02003,B3003BZ,Trailer,20.0,2019,Cikarang,2.5,Ready
VH02004,B3004CZ,Trailer,20.0,2020,Semarang,2.5,Ready
VH02005,B3005DZ,Trailer,20.0,2021,Malang,3.0,Ready
VH02006,B3006EZ,Trailer,20.0,2022,Cikarang,2.8,Ready
VH02007,B3007FZ,Trailer,20.0,2023,Semarang,2.6,Ready
VH02008,B3008GZ,Trailer,20.0,2024,Malang,2.5,Ready
VH02009,B3009HZ,Trailer,20.0,2018,Cikarang,2.5,Ready
VH02010,B3010IZ,Trailer,20.0,2019,Semarang,3.0,Ready
VH02011,B3011JZ,Trailer,20.0,2020,Malang,2.8,Ready
VH02012,B3012KZ,Trailer,20.0,2021,Cikarang,2.6,Ready
VH02013,B3013LZ,Trailer,20.0,2022,Semarang,2.5,Ready
VH02014,B3014MZ,Trailer,20.0,2023,Malang,2.5,Ready
VH02015,B3015NZ,Trailer,20.0,2024,Cikarang,3.0,Ready
VH02016,B3016OZ,Trailer,20.0,2018,Semarang,2.8,Ready
VH02017,B3017PZ,Trailer,20.0,2019,Malang,2.6,Ready
VH02018,B3018QZ,Trailer,20.0,2020,Cikarang,2.5,Ready
VH02019,B3019RZ,Trailer,20.0,2021,Semarang,2.5,Ready
VH02020,B3020SZ,Trailer,20.0,2022,Malang,3.0,Ready
VH02021,B3021TZ,Trailer,20.0,2023,Cikarang,2.8,Ready
VH02022,B3022UZ,Trailer,20.0,2024,Semarang,2.6,Ready
VH02023,B3023VZ,Trailer,20.0,2018,Malang,2.5,Ready
VH02024,B3024WZ,Trailer,20.0,2019,Cikarang,2.5,Ready
VH02025,B3025XZ,Trailer,20.0,2020,Semarang,3.0,Ready
VH02026,B3026YZ,Trailer,20.0,2021,Malang,2.8,Ready
VH02027,B3027ZZ,Trailer,20.0,2022,Cikarang,2.6,Ready
VH02028,B3028AA,Trailer,20.0,2023,Semarang,2.5,Ready
VH02029,B3029BA,Trailer,20.0,2024,Malang,2.5,Ready
VH02030,B3030CA,Trailer,20.0,2018,Cikarang,3.0,Ready
VH02031,B3031DA,Trailer,20.0,2019,Semarang,2.8,Ready
VH02032,B3032EA,Trailer,20.0,2020,Malang,2.6,Ready
VH02033,B3033FA,Trailer,20.0,2021,Cikarang,2.5,Ready
VH02034,B3034GA,Trailer,20.0,2022,Semarang,2.5,Ready
VH02035,B3035HA,Trailer,20.0,2023,Malang,3.0,Ready
VH02036,B3036IA,Trailer,20.0,2024,Cikarang,2.8,Ready
VH02037,B3037JA,Trailer,20.0,2018,Semarang,2.6,Ready
VH02038,B3038KA,Trailer,20.0,2019,Malang,2.5,Ready
VH02039,B3039LA,Trailer,20.0,2020,Cikarang,2.5,Ready
VH02040,B3040MA,Trailer,20.0,2021,Semarang,3.0,Ready
VH02041,B3041NA,Trailer,20.0,2022,Malang,2.8,Ready
VH02042,B3042OA,Trailer,20.0,2023,Cikarang,2.6,Ready
VH02043,B3043PA,Trailer,20.0,2024,Semarang,2.5,Ready
VH02044,B3044QA,Trailer,20.0,2018,Malang,2.5,Ready
VH02045,B3045RA,Trailer,20.0,2019,Cikarang,3.0,Ready
VH02046,B3046SA,Trailer,20.0,2020,Semarang,2.8,Ready
VH02047,B3047TA,Trailer,20.0,2021,Malang,2.6,Ready
VH02048,B3048UA,Trailer,20.0,2022,Cikarang,2.5,Ready
VH02049,B3049VA,Trailer,20.0,2023,Semarang,2.5,Ready
VH02050,B3050WA,Trailer,20.0,2024,Malang,3.0,Ready
VH02051,B3051XA,Trailer,20.0,2018,Cikarang,2.8,Ready
VH02052,B3052YA,Trailer,20.0,2019,Semarang,2.6,Ready
VH02053,B3053ZA,Trailer,20.0,2020,Malang,2.5,Ready
VH02054,B3054AB,Trailer,20.0,2021,Cikarang,2.5,Ready
VH02055,B3055BB,Trailer,20.0,2022,Semarang,3.0,Ready
VH02056,B3056CB,Trailer,20.0,2023,Malang,2.8,Ready
VH02057,B3057DB,Trailer,20.0,2024,Cikarang,2.6,Ready
VH02058,B3058EB,Trailer,20.0,2018,Semarang,2.5,Ready
VH02059,B3059FB,Trailer,20.0,2019,Malang,2.5,Ready
VH02060,B3060GB,Trailer,20.0,2020,Cikarang,3.0,Ready
VH02061,B3061HB,Trailer,20.0,2021,Semarang,2.8,Ready
VH02062,B3062IB,Trailer,20.0,2022,Malang,2.6,Ready
VH02063,B3063JB,Trailer,20.0,2023,Cikarang,2.5,Ready
VH02064,B3064KB,Trailer,20.0,2024,Semarang,2.5,Ready
VH02065,B3065LB,Trailer,20.0,2018,Malang,3.0,Ready
VH02066,B3066MB,Trailer,20.0,2019,Cikarang,2.8,Ready
VH02067,B3067NB,Trailer,20.0,2020,Semarang,2.6,Ready
VH02068,B3068OB,Trailer,20.0,2021,Malang,2.5,Ready
VH02069,B3069PB,Trailer,20.0,2022,Cikarang,2.5,Ready
VH02070,B3070QB,Trailer,20.0,2023,Semarang,3.0,Ready
VH02071,B3071RB,Trailer,20.0,2024,Malang,2.8,Ready
VH02072,B3072SB,Trailer,20.0,2018,Cikarang,2.6,Ready
VH02073,B3073TB,Trailer,20.0,2019,Semarang,2.5,Ready
VH02074,B3074UB,Trailer,20.0,2020,Malang,2.5,Ready
VH02075,B3075VB,Trailer,20.0,2021,Cikarang,3.0,Ready
VH02076,B3076WB,Trailer,20.0,2022,Semarang,2.8,Ready
VH02077,B3077XB,Trailer,20.0,2023,Malang,2.6,Ready
VH02078,B3078YB,Trailer,20.0,2024,Cikarang,2.5,In Use
VH02079,B3079ZB,Trailer,20.0,2018,Semarang,2.5,In Use
VH02080,B3080AC,Trailer,20.0,2019,Malang,3.0,In Use
VH02081,B3081BC,Trailer,20.0,2020,Cikarang,2.8,In Use
VH02082,B3082CC,Trailer,20.0,2021,Semarang,2.6,In Use
VH02083,B3083DC,Trailer,20.0,2022,Malang,2.5,In Use
VH02084,B3084EC,Trailer,20.0,2023,Cikarang,2.5,In Use
VH02085,B3085FC,Trailer,20.0,2024,Semarang,3.0,In Use
VH02086,B3086GC,Trailer,20.0,2018,Malang,2.8,In Use
VH02087,B3087HC,Trailer,20.0,2019,Cikarang,2.6,In Use
VH02088,B3088IC,Trailer,20.0,2020,Semarang,2.5,In Use
VH02089,B3089JC,Trailer,20.0,2021,Malang,2.5,In Use
VH02090,B3090KC,Trailer,20.0,2022,Cikarang,3.0,In Use
VH02091,B3091LC,Trailer,20.0,2023,Semarang,2.8,In Use
VH02092,B3092MC,Trailer,20.0,2024,Malang,2.6,Maintenance
VH02093,B3093NC,Trailer,20.0,2018,Cikarang,2.5,Maintenance
VH02094,B3094OC,Trailer,20.0,2019,Semarang,2.5,Maintenance
VH02095,B3095PC,Trailer,20.0,2020,Malang,3.0,Maintenance
VH02096,B3096QC,Trailer,20.0,2021,Cikarang,2.8,Maintenance
VH02097,B3097RC,Trailer,20.0,2022,Semarang,2.6,Maintenance
VH02098,B3098SC,Trailer,20.0,2023,Malang,2.5,Inactive
VH02099,B3099TC,Trailer,20.0,2024,Cikarang,2.5,Inactive
VH02100,B3100UC,Trailer,20.0,2018,Semarang,3.0,Ready
VH02101,B3101VC,Trailer,20.0,2019,Malang,2.8,Ready
VH02102,B3102WC,Trailer,20.0,2020,Cikarang,2.6,Ready
VH02103,B3103XC,Trailer,20.0,2021,Semarang,2.5,Ready
VH02104,B3104YC,Trailer,20.0,2022,Malang,2.5,Ready
VH02105,B3105ZC,Trailer,20.0,2023,Cikarang,3.0,Ready
VH02106,B3106AD,Trailer,20.0,2024,Semarang,2.8,Ready
VH02107,B3107BD,Trailer,20.0,2018,Malang,2.6,Ready
VH02108,B3108CD,Trailer,20.0,2019,Cikarang,2.5,Ready
VH02109,B3109DD,Trailer,20.0,2020,Semarang,2.5,Ready
VH02110,B3110ED,Trailer,20.0,2021,Malang,3.0,Ready
VH02111,B3111FD,Trailer,20.0,2022,Cikarang,2.8,Ready
VH02112,B3112GD,Trailer,20.0,2023,Semarang,2.6,Ready
VH02113,B3113HD,Trailer,20.0,2024,Malang,2.5,Ready
VH02114,B3114ID,Trailer,20.0,2018,Cikarang,2.5,Ready
VH02115,B3115JD,Trailer,20.0,2019,Semarang,3.0,Ready
VH02116,B3116KD,Trailer,20.0,2020,Malang,2.8,Ready
VH02117,B3117LD,Trailer,20.0,2021,Cikarang,2.6,Ready
VH02118,B3118MD,Trailer,20.0,2022,Semarang,2.5,Ready
VH02119,B3119ND,Trailer,20.0,2023,Malang,2.5,Ready
VH02120,B3120OD,Trailer,20.0,2024,Cikarang,3.0,Ready
VH02121,B3121PD,Trailer,20.0,2018,Semarang,2.8,Ready
VH02122,B3122QD,Trailer,20.0,2019,Malang,2.6,Ready
VH02123,B3123RD,Trailer,20.0,2020,Cikarang,2.5,Ready
VH02124,B3124SD,Trailer,20.0,2021,Semarang,2.5,Ready
VH02125,B3125TD,Trailer,20.0,2022,Malang,3.0,Ready
VH02126,B3126UD,Trailer,20.0,2023,Cikarang,2.8,Ready
VH02127,B3127VD,Trailer,20.0,2024,Semarang,2.6,Ready
VH02128,B3128WD,Trailer,20.0,2018,Malang,2.5,Ready
VH02129,B3129XD,Trailer,20.0,2019,Cikarang,2.5,Ready
VH02130,B3130YD,Trailer,20.0,2020,Semarang,3.0,Ready
VH02131,B3131ZD,Trailer,20.0,2021,Malang,2.8,Ready
VH02132,B3132AE,Trailer,20.0,2022,Cikarang,2.6,Ready
VH02133,B3133BE,Trailer,20.0,2023,Semarang,2.5,Ready
VH02134,B3134CE,Trailer,20.0,2024,Malang,2.5,Ready
VH02135,B3135DE,Trailer,20.0,2018,Cikarang,3.0,Ready
VH02136,B3136EE,Trailer,20.0,2019,Semarang,2.8,Ready
VH02137,B3137FE,Trailer,20.0,2020,Malang,2.6,Ready
VH02138,B3138GE,Trailer,20.0,2021,Cikarang,2.5,Ready
VH02139,B3139HE,Trailer,20.0,2022,Semarang,2.5,Ready
VH02140,B3140IE,Trailer,20.0,2023,Malang,3.0,Ready
VH02141,B3141JE,Trailer,20.0,2024,Cikarang,2.8,Ready
VH02142,B3142KE,Trailer,20.0,2018,Semarang,2.6,Ready
VH02143,B3143LE,Trailer,20.0,2019,Malang,2.5,Ready
VH02144,B3144ME,Trailer,20.0,2020,Cikarang,2.5,Ready
VH02145,B3145NE,Trailer,20.0,2021,Semarang,3.0,Ready
VH02146,B3146OE,Trailer,20.0,2022,Malang,2.8,Ready
VH02147,B3147PE,Trailer,20.0,2023,Cikarang,2.6,Ready
VH02148,B3148QE,Trailer,20.0,2024,Semarang,2.5,Ready
VH02149,B3149RE,Trailer,20.0,2018,Malang,2.5,Ready
VH02150,B3150SE,Trailer,20.0,2019,Cikarang,3.0,Ready
VH02151,B3151TE,Trailer,20.0,2020,Semarang,2.8,Ready
VH02152,B3152UE,Trailer,20.0,2021,Malang,2.6,Ready
VH02153,B3153VE,Trailer,20.0,2022,Cikarang,2.5,Ready
VH02154,B3154WE,Trailer,20.0,2023,Semarang,2.5,Ready
VH02155,B3155XE,Trailer,20.0,2024,Malang,3.0,Ready
VH02156,B3156YE,Trailer,20.0,2018,Cikarang,2.8,Ready
VH02157,B3157ZE,Trailer,20.0,2019,Semarang,2.6,Ready
VH02158,B3158AF,Trailer,20.0,2020,Malang,2.5,Ready
VH02159,B3159BF,Trailer,20.0,2021,Cikarang,2.5,Ready
VH02160,B3160CF,Trailer,20.0,2022,Semarang,3.0,Ready
VH02161,B3161DF,Trailer,20.0,2023,Malang,2.8,Ready
VH02162,B3162EF,Trailer,20.0,2024,Cikarang,2.6,Ready
VH02163,B3163FF,Trailer,20.0,2018,Semarang,2.5,Ready
VH02164,B3164GF,Trailer,20.0,2019,Malang,2.5,Ready
VH02165,B3165HF,Trailer,20.0,2020,Cikarang,3.0,Ready
VH02166,B3166IF,Trailer,20.0,2021,Semarang,2.8,Ready
VH02167,B3167JF,Trailer,20.0,2022,Malang,2.6,Ready
VH02168,B3168KF,Trailer,20.0,2023,Cikarang,2.5,Ready
VH02169,B3169LF,Trailer,20.0,2024,Semarang,2.5,Ready
VH02170,B3170MF,Trailer,20.0,2018,Malang,3.0,Ready
VH02171,B3171NF,Trailer,20.0,2019,Cikarang,2.8,Ready
VH02172,B3172OF,Trailer,20.0,2020,Semarang,2.6,Ready
VH02173,B3173PF,Trailer,20.0,2021,Malang,2.5,Ready
VH02174,B3174QF,Trailer,20.0,2022,Cikarang,2.5,Ready
VH02175,B3175RF,Trailer,20.0,2023,Semarang,3.0,Ready
VH02176,B3176SF,Trailer,20.0,2024,Malang,2.8,Ready
VH02177,B3177TF,Trailer,20.0,2018,Cikarang,2.6,Ready
VH02178,B3178UF,Trailer,20.0,2019,Semarang,2.5,In Use
VH02179,B3179VF,Trailer,20.0,2020,Malang,2.5,In Use
VH02180,B3180WF,Trailer,20.0,2021,Cikarang,3.0,In Use
VH02181,B3181XF,Trailer,20.0,2022,Semarang,2.8,In Use
VH02182,B3182YF,Trailer,20.0,2023,Malang,2.6,In Use
VH02183,B3183ZF,Trailer,20.0,2024,Cikarang,2.5,In Use
VH02184,B3184AG,Trailer,20.0,2018,Semarang,2.5,In Use
VH02185,B3185BG,Trailer,20.0,2019,Malang,3.0,In Use
VH02186,B3186CG,Trailer,20.0,2020,Cikarang,2.8,In Use
VH02187,B3187DG,Trailer,20.0,2021,Semarang,2.6,In Use
VH02188,B3188EG,Trailer,20.0,2022,Malang,2.5,In Use
VH02189,B3189FG,Trailer,20.0,2023,Cikarang,2.5,In Use
VH02190,B3190GG,Trailer,20.0,2024,Semarang,3.0,In Use
VH02191,B3191HG,Trailer,20.0,2018,Malang,2.8,In Use
VH02192,B3192IG,Trailer,20.0,2019,Cikarang,2.6,Maintenance
VH02193,B3193JG,Trailer,20.0,2020,Semarang,2.5,Maintenance
VH02194,B3194KG,Trailer,20.0,2021,Malang,2.5,Maintenance
VH02195,B3195LG,Trailer,20.0,2022,Cikarang,3.0,Maintenance
VH02196,B3196MG,Trailer,20.0,2023,Semarang,2.8,Maintenance
VH02197,B3197NG,Trailer,20.0,2024,Malang,2.6,Maintenance
VH02198,B3198OG,Trailer,20.0,2018,Cikarang,2.5,Inactive
VH02199,B3199PG,Trailer,20.0,2019,Semarang,2.5,Inactive
VH02200,B3200QG,Trailer,20.0,2020,Malang,3.0,Ready
